Term	Level	Manual_Annots	Electronic_Annots	Total_Annots	Is_obsolete	Primary_ID
GO:0003674	0	145936	369882	515818	False	GO:0003674
GO:0005554	0	0	0	0	False	GO:0003674
GO:0005488	1	66442	276191	342633	False	GO:0005488
GO:0003824	1	55742	246518	302260	False	GO:0003824
GO:0005215	1	9862	29293	39155	False	GO:0005215
GO:0140110	1	9479	6375	15854	False	GO:0140110
GO:0098772	1	7672	9060	16732	False	GO:0098772
GO:0005198	1	5494	49035	54529	False	GO:0005198
GO:0060089	1	5440	2555	7995	False	GO:0060089
GO:0140657	1	3870	15339	19209	False	GO:0140657
GO:0060090	1	1588	377	1965	False	GO:0060090
GO:0045182	1	1280	8354	9634	False	GO:0045182
GO:0016209	1	841	1631	2472	False	GO:0016209
GO:0003774	1	513	597	1110	False	GO:0003774
GO:0140104	1	489	2548	3037	False	GO:0140104
GO:0044183	1	309	54	363	False	GO:0044183
GO:0140223	1	234	26	260	False	GO:0140223
GO:0140299	1	208	775	983	False	GO:0140299
GO:0031386	1	178	91	269	False	GO:0031386
GO:0038024	1	170	120	290	False	GO:0038024
GO:0090729	1	150	7094	7244	False	GO:0090729
GO:0140313	1	58	3	61	False	GO:0140313
GO:0045735	1	30	363	393	False	GO:0045735
GO:0140489	1	0	0	0	False	GO:0140489
GO:0005478	1	0	0	0	False	GO:0005215
GO:0032947	1	0	0	0	False	GO:0060090
GO:0050827	1	0	0	0	False	GO:0090729
GO:0140522	1	0	0	0	False	GO:0140522
GO:0140691	1	0	0	0	False	GO:0140691
GO:0005515	2	34957	17517	52474	False	GO:0005515
GO:0097159	2	27838	208364	236202	False	GO:0097159
GO:1901363	2	27380	208293	235673	False	GO:1901363
GO:0016740	2	20726	86178	106904	False	GO:0016740
GO:0016787	2	16329	62446	78775	False	GO:0016787
GO:0043167	2	14057	198638	212695	False	GO:0043167
GO:0140096	2	13707	21554	35261	False	GO:0140096
GO:0016491	2	10393	41409	51802	False	GO:0016491
GO:0022857	2	9310	29144	38454	False	GO:0022857
GO:0036094	2	8279	127991	136270	False	GO:0036094
GO:0003700	2	7427	5668	13095	False	GO:0003700
GO:0140640	2	6519	51024	57543	False	GO:0140640
GO:0097367	2	5688	103413	109101	False	GO:0097367
GO:0044877	2	5662	3733	9395	False	GO:0044877
GO:0038023	2	5199	2297	7496	False	GO:0038023
GO:0030234	2	4902	3782	8684	False	GO:0030234
GO:0003735	2	3752	45136	48888	False	GO:0003735
GO:0016829	2	3444	24208	27652	False	GO:0016829
GO:0008289	2	3233	2690	5923	False	GO:0008289
GO:0016874	2	2982	34707	37689	False	GO:0016874
GO:0016853	2	2457	13928	16385	False	GO:0016853
GO:0003682	2	2387	438	2825	False	GO:0003682
GO:0003712	2	2062	611	2673	False	GO:0003712
GO:0030545	2	2056	2814	4870	False	GO:0030545
GO:0033218	2	1871	1172	3043	False	GO:0033218
GO:0042626	2	1584	8201	9785	False	GO:0042626
GO:0030674	2	1264	334	1598	False	GO:0030674
GO:0090079	2	1104	8276	9380	False	GO:0090079
GO:1901681	2	1057	2207	3264	False	GO:1901681
GO:0051540	2	964	13104	14068	False	GO:0051540
GO:0004386	2	949	4620	5569	False	GO:0004386
GO:0030246	2	810	2828	3638	False	GO:0030246
GO:0008094	2	799	3844	4643	False	GO:0008094
GO:0005319	2	686	337	1023	False	GO:0005319
GO:0016247	2	588	1586	2174	False	GO:0016247
GO:0042562	2	502	106	608	False	GO:0042562
GO:0004601	2	484	1061	1545	False	GO:0004601
GO:0072341	2	483	665	1148	False	GO:0072341
GO:0008186	2	472	1550	2022	False	GO:0008186
GO:0005200	2	439	287	726	False	GO:0005200
GO:0003823	2	404	12	416	False	GO:0003823
GO:0140318	2	329	1875	2204	False	GO:0140318
GO:0003777	2	309	107	416	False	GO:0003777
GO:0005549	2	302	66	368	False	GO:0005549
GO:0005201	2	284	68	352	False	GO:0005201
GO:0140678	2	258	1741	1999	False	GO:0140678
GO:0009975	2	248	214	462	False	GO:0009975
GO:0050997	2	238	1079	1317	False	GO:0050997
GO:0032451	2	227	22	249	False	GO:0032451
GO:0000156	2	192	252	444	False	GO:0000156
GO:0050840	2	179	56	235	False	GO:0050840
GO:0000146	2	171	13	184	False	GO:0000146
GO:0017056	2	169	20	189	False	GO:0017056
GO:0140677	2	165	221	386	False	GO:0140677
GO:0016251	2	165	22	187	False	GO:0016251
GO:0061783	2	164	511	675	False	GO:0061783
GO:0004176	2	160	1045	1205	False	GO:0004176
GO:0004784	2	157	320	477	False	GO:0004784
GO:0140142	2	149	24	173	False	GO:0140142
GO:0015645	2	146	101	247	False	GO:0015645
GO:0000155	2	144	720	864	False	GO:0000155
GO:0030371	2	141	14	155	False	GO:0030371
GO:0048038	2	140	4762	4902	False	GO:0048038
GO:0008307	2	120	7	127	False	GO:0008307
GO:0060590	2	116	746	862	False	GO:0060590
GO:0140326	2	107	7	114	False	GO:0140326
GO:0140272	2	97	90	187	False	GO:0140272
GO:0005344	2	95	1188	1283	False	GO:0005344
GO:0140597	2	92	433	525	False	GO:0140597
GO:0005212	2	91	160	251	False	GO:0005212
GO:0051920	2	86	281	367	False	GO:0051920
GO:0098918	2	83	17	100	False	GO:0098918
GO:1901567	2	81	151	232	False	GO:1901567
GO:0140414	2	75	641	716	False	GO:0140414
GO:0051192	2	73	539	612	False	GO:0051192
GO:0005199	2	69	43	112	False	GO:0005199
GO:0042302	2	69	159	228	False	GO:0042302
GO:0008568	2	68	5	73	False	GO:0008568
GO:0043176	2	66	9	75	False	GO:0043176
GO:0046812	2	66	383	449	False	GO:0046812
GO:0005044	2	62	113	175	False	GO:0005044
GO:0042165	2	59	12	71	False	GO:0042165
GO:0004791	2	58	64	122	False	GO:0004791
GO:0016530	2	58	11	69	False	GO:0016530
GO:0015643	2	54	75	129	False	GO:0015643
GO:0070025	2	53	0	53	False	GO:0070025
GO:0000035	2	48	1	49	False	GO:0000035
GO:0030228	2	48	7	55	False	GO:0030228
GO:0036310	2	48	0	48	False	GO:0036310
GO:0004362	2	45	72	117	False	GO:0004362
GO:0000995	2	41	2	43	False	GO:0000995
GO:0009927	2	41	0	41	False	GO:0009927
GO:0019911	2	39	7	46	False	GO:0019911
GO:0046790	2	36	4	40	False	GO:0046790
GO:0001072	2	32	0	32	False	GO:0001072
GO:0008430	2	31	17	48	False	GO:0008430
GO:0004694	2	30	0	30	False	GO:0004694
GO:0036402	2	30	91	121	False	GO:0036402
GO:0043515	2	30	4	34	False	GO:0043515
GO:0001181	2	27	1	28	False	GO:0001181
GO:0140311	2	27	2	29	False	GO:0140311
GO:0030280	2	26	2	28	False	GO:0030280
GO:0019826	2	25	2	27	False	GO:0019826
GO:0046848	2	25	3	28	False	GO:0046848
GO:0097351	2	25	1	26	False	GO:0097351
GO:0019808	2	24	8	32	False	GO:0019808
GO:0005034	2	22	54	76	False	GO:0005034
GO:0003711	2	21	1	22	False	GO:0003711
GO:0004133	2	18	91	109	False	GO:0004133
GO:0030899	2	18	0	18	False	GO:0030899
GO:0097163	2	18	251	269	False	GO:0097163
GO:0043886	2	17	1	18	False	GO:0043886
GO:0045174	2	17	4	21	False	GO:0045174
GO:0008147	2	16	0	16	False	GO:0008147
GO:0070026	2	16	4	20	False	GO:0070026
GO:0043856	2	15	46	61	False	GO:0043856
GO:0004998	2	14	0	14	False	GO:0004998
GO:0097493	2	14	0	14	False	GO:0097493
GO:0008316	2	11	0	11	False	GO:0008316
GO:0031992	2	11	9	20	False	GO:0031992
GO:0030527	2	10	0	10	False	GO:0030527
GO:0072328	2	10	12	22	False	GO:0072328
GO:0061891	2	10	2	12	False	GO:0061891
GO:0097243	2	10	0	10	False	GO:0097243
GO:0140545	2	10	1	11	False	GO:0140545
GO:0050436	2	9	1	10	False	GO:0050436
GO:0097020	2	9	1	10	False	GO:0097020
GO:0003925	2	7	271	278	False	GO:0003925
GO:0032542	2	7	2	9	False	GO:0032542
GO:0005213	2	6	35	41	False	GO:0005213
GO:0030226	2	6	0	6	False	GO:0030226
GO:0070287	2	6	0	6	False	GO:0070287
GO:0106260	2	6	0	6	False	GO:0106260
GO:1990833	2	6	0	6	False	GO:1990833
GO:0061714	2	5	0	5	False	GO:0061714
GO:0140567	2	5	7	12	False	GO:0140567
GO:1902670	2	5	0	5	False	GO:1902670
GO:0004873	2	4	0	4	False	GO:0004873
GO:0016964	2	4	0	4	False	GO:0016964
GO:0035731	2	4	24	28	False	GO:0035731
GO:0140319	2	4	0	4	False	GO:0140319
GO:0001073	2	3	6	9	False	GO:0001073
GO:0050825	2	3	14	17	False	GO:0050825
GO:0070463	2	3	0	3	False	GO:0070463
GO:0045183	2	2	0	2	False	GO:0045183
GO:0016490	2	2	0	2	False	GO:0016490
GO:0031409	2	2	29	31	False	GO:0031409
GO:0039660	2	2	389	391	False	GO:0039660
GO:0061791	2	2	0	2	False	GO:0061791
GO:0097063	2	2	0	2	False	GO:0097063
GO:0106219	2	2	0	2	False	GO:0106219
GO:0140132	2	2	0	2	False	GO:0140132
GO:1904493	2	2	0	2	False	GO:1904493
GO:0001070	2	1	71	72	False	GO:0001070
GO:0008196	2	1	0	1	False	GO:0008196
GO:0046904	2	1	0	1	False	GO:0046904
GO:0070027	2	1	0	1	False	GO:0070027
GO:0097077	2	1	0	1	False	GO:0097077
GO:0140487	2	1	0	1	False	GO:0140487
GO:0140355	2	1	3	4	False	GO:0140355
GO:0140442	2	1	0	1	False	GO:0140442
GO:0140482	2	1	0	1	False	GO:0140482
GO:0140488	2	1	0	1	False	GO:0140488
GO:0140550	2	1	0	1	False	GO:0140550
GO:0140610	2	1	0	1	False	GO:0140610
GO:1904483	2	1	0	1	False	GO:1904483
GO:0030898	2	0	0	0	False	GO:0000146
GO:0000497	2	0	0	0	False	GO:0000497
GO:0001034	2	0	0	0	False	GO:0000995
GO:0000130	2	0	0	0	False	GO:0003700
GO:0001071	2	0	0	0	False	GO:0003700
GO:0001130	2	0	0	0	False	GO:0003700
GO:0001131	2	0	0	0	False	GO:0003700
GO:0001151	2	0	0	0	False	GO:0003700
GO:0001199	2	0	0	0	False	GO:0003700
GO:0001204	2	0	0	0	False	GO:0003700
GO:0001104	2	0	0	0	False	GO:0003712
GO:0016455	2	0	0	0	False	GO:0003712
GO:0003736	2	0	0	0	False	GO:0003735
GO:0003737	2	0	0	0	False	GO:0003735
GO:0003738	2	0	0	0	False	GO:0003735
GO:0003739	2	0	0	0	False	GO:0003735
GO:0003740	2	0	0	0	False	GO:0003735
GO:0003741	2	0	0	0	False	GO:0003735
GO:0003742	2	0	0	0	False	GO:0003735
GO:1990939	2	0	0	0	False	GO:0003777
GO:0003927	2	0	0	0	False	GO:0003925
GO:0004280	2	0	0	0	False	GO:0004176
GO:0008026	2	0	0	0	False	GO:0004386
GO:0016685	2	0	0	0	False	GO:0004601
GO:0016686	2	0	0	0	False	GO:0004601
GO:0016687	2	0	0	0	False	GO:0004601
GO:0016693	2	0	0	0	False	GO:0004601
GO:0004785	2	0	0	0	False	GO:0004784
GO:0008382	2	0	0	0	False	GO:0004784
GO:0008383	2	0	0	0	False	GO:0004784
GO:0016954	2	0	0	0	False	GO:0004784
GO:0015033	2	0	0	0	False	GO:0005344
GO:0001948	2	0	0	0	False	GO:0005515
GO:0045308	2	0	0	0	False	GO:0005515
GO:0004011	2	0	0	0	False	GO:0008094
GO:0004010	2	0	0	0	False	GO:0008186
GO:0000983	2	0	0	0	False	GO:0016251
GO:0001075	2	0	0	0	False	GO:0016251
GO:0003703	2	0	0	0	False	GO:0016251
GO:0005487	2	0	0	0	False	GO:0017056
GO:0005386	2	0	0	0	False	GO:0022857
GO:0015563	2	0	0	0	False	GO:0022857
GO:0015646	2	0	0	0	False	GO:0022857
GO:0022891	2	0	0	0	False	GO:0022857
GO:0022892	2	0	0	0	False	GO:0022857
GO:0010576	2	0	0	0	False	GO:0030234
GO:0005529	2	0	0	0	False	GO:0030246
GO:0030281	2	0	0	0	False	GO:0030281
GO:0030533	2	0	0	0	False	GO:0030533
GO:0106254	2	0	0	0	False	GO:0106254
GO:0033226	2	0	0	0	False	GO:0033226
GO:0033568	2	0	0	0	False	GO:0033568
GO:0035991	2	0	0	0	False	GO:0035991
GO:0004872	2	0	0	0	False	GO:0038023
GO:0019041	2	0	0	0	False	GO:0038023
GO:0015405	2	0	0	0	False	GO:0042626
GO:0016820	2	0	0	0	False	GO:0042626
GO:0043492	2	0	0	0	False	GO:0042626
GO:0043287	2	0	0	0	False	GO:0043287
GO:0044590	2	0	0	0	False	GO:0044590
GO:0032403	2	0	0	0	False	GO:0044877
GO:0050605	2	0	14	14	False	GO:0050605
GO:0097099	2	0	0	0	False	GO:0097099
GO:0140564	2	0	0	0	False	GO:0106260
GO:0120285	2	0	0	0	False	GO:0120285
GO:0120286	2	0	0	0	False	GO:0120286
GO:0061717	2	0	0	0	False	GO:0140142
GO:0090631	2	0	0	0	False	GO:0140142
GO:0005040	2	0	0	0	False	GO:0140319
GO:0004012	2	0	0	0	False	GO:0140326
GO:0008557	2	0	0	0	False	GO:0140326
GO:0140490	2	0	0	0	False	GO:0140490
GO:0140523	2	0	0	0	False	GO:0140523
GO:0140566	2	0	0	0	False	GO:0140566
GO:0140605	2	0	0	0	False	GO:0140605
GO:0140612	2	0	0	0	False	GO:0140612
GO:0140659	2	0	0	0	False	GO:0140659
GO:0140662	2	0	0	0	False	GO:0140662
GO:0140663	2	0	0	0	False	GO:0140663
GO:1904517	2	0	0	0	False	GO:1904517
GO:1990301	2	0	0	0	False	GO:1990300
GO:1990300	2	0	0	0	False	GO:1990300
GO:0003676	3	20165	104096	124261	False	GO:0003676
GO:0042802	3	9517	2100	11617	False	GO:0042802
GO:0016772	3	8236	31457	39693	False	GO:0016772
GO:0043169	3	7914	121264	129178	False	GO:0043169
GO:0043168	3	7618	112013	119631	False	GO:0043168
GO:0019899	3	7135	1922	9057	False	GO:0019899
GO:0016788	3	6358	22310	28668	False	GO:0016788
GO:1901265	3	6115	117016	123131	False	GO:1901265
GO:0000166	3	6114	117016	123130	False	GO:0000166
GO:0005102	3	5972	3195	9167	False	GO:0005102
GO:0015075	3	5484	17232	22716	False	GO:0015075
GO:0000981	3	4838	1041	5879	False	GO:0000981
GO:0015318	3	4622	15823	20445	False	GO:0015318
GO:0046983	3	4495	5714	10209	False	GO:0046983
GO:0140098	3	4467	39608	44075	False	GO:0140098
GO:0032553	3	4404	100926	105330	False	GO:0032553
GO:0022804	3	4061	17188	21249	False	GO:0022804
GO:0008092	3	4028	1560	5588	False	GO:0008092
GO:0004888	3	3926	1997	5923	False	GO:0004888
GO:0008233	3	3886	11239	15125	False	GO:0008233
GO:0004672	3	3760	3042	6802	False	GO:0004672
GO:0016817	3	2718	12202	14920	False	GO:0016817
GO:0016757	3	2684	10684	13368	False	GO:0016757
GO:0016746	3	2581	10014	12595	False	GO:0016746
GO:0016741	3	2549	17869	20418	False	GO:0016741
GO:0008134	3	2266	300	2566	False	GO:0008134
GO:0022803	3	2229	9065	11294	False	GO:0022803
GO:0019904	3	2210	815	3025	False	GO:0019904
GO:0140097	3	2204	11642	13846	False	GO:0140097
GO:0019787	3	2000	467	2467	False	GO:0019787
GO:0016614	3	1980	7071	9051	False	GO:0016614
GO:0030546	3	1922	2683	4605	False	GO:0030546
GO:0005543	3	1908	488	2396	False	GO:0005543
GO:0008047	3	1877	834	2711	False	GO:0008047
GO:0016798	3	1692	4862	6554	False	GO:0016798
GO:0004857	3	1607	2393	4000	False	GO:0004857
GO:0016835	3	1592	10617	12209	False	GO:0016835
GO:0016810	3	1583	10043	11626	False	GO:0016810
GO:0016705	3	1573	2766	4339	False	GO:0016705
GO:0009055	3	1558	10851	12409	False	GO:0009055
GO:0042277	3	1484	265	1749	False	GO:0042277
GO:0001216	3	1454	303	1757	False	GO:0001216
GO:0060589	3	1449	656	2105	False	GO:0060589
GO:0050839	3	1295	92	1387	False	GO:0050839
GO:0016765	3	1287	6859	8146	False	GO:0016765
GO:0016651	3	1189	7381	8570	False	GO:0016651
GO:0004497	3	1185	2800	3985	False	GO:0004497
GO:0019207	3	1133	230	1363	False	GO:0019207
GO:0016875	3	1124	11825	12949	False	GO:0016875
GO:0005342	3	1094	776	1870	False	GO:0005342
GO:0016830	3	1089	7676	8765	False	GO:0016830
GO:0016879	3	1071	12209	13280	False	GO:0016879
GO:0043021	3	1054	2591	3645	False	GO:0043021
GO:0042393	3	1029	141	1170	False	GO:0042393
GO:0004721	3	1008	713	1721	False	GO:0004721
GO:0008135	3	999	8265	9264	False	GO:0008135
GO:0003713	3	993	164	1157	False	GO:0003713
GO:0051015	3	978	173	1151	False	GO:0051015
GO:0017171	3	978	3574	4552	False	GO:0017171
GO:0046906	3	968	7055	8023	False	GO:0046906
GO:0019842	3	966	7085	8051	False	GO:0019842
GO:0051536	3	962	13101	14063	False	GO:0051536
GO:0051082	3	951	4954	5905	False	GO:0051082
GO:0001217	3	923	120	1043	False	GO:0001217
GO:0061134	3	905	1643	2548	False	GO:0061134
GO:0051213	3	839	1072	1911	False	GO:0051213
GO:0043177	3	816	2120	2936	False	GO:0043177
GO:0016860	3	804	4808	5612	False	GO:0016860
GO:0016903	3	801	3053	3854	False	GO:0016903
GO:0016627	3	728	2794	3522	False	GO:0016627
GO:0005539	3	722	438	1160	False	GO:0005539
GO:0003714	3	712	169	881	False	GO:0003714
GO:0001653	3	689	238	927	False	GO:0001653
GO:0016667	3	679	1775	2454	False	GO:0016667
GO:0005516	3	653	712	1365	False	GO:0005516
GO:0140030	3	642	34	676	False	GO:0140030
GO:0016866	3	621	4410	5031	False	GO:0016866
GO:0008276	3	616	1047	1663	False	GO:0008276
GO:0031072	3	616	774	1390	False	GO:0031072
GO:0019955	3	608	74	682	False	GO:0019955
GO:0008022	3	588	109	697	False	GO:0008022
GO:0016782	3	580	4808	5388	False	GO:0016782
GO:0070279	3	575	4585	5160	False	GO:0070279
GO:0099106	3	563	1583	2146	False	GO:0099106
GO:0000149	3	559	62	621	False	GO:0000149
GO:0019838	3	558	122	680	False	GO:0019838
GO:0032182	3	521	191	712	False	GO:0032182
GO:0016684	3	516	1077	1593	False	GO:0016684
GO:0015144	3	516	859	1375	False	GO:0015144
GO:0008201	3	508	306	814	False	GO:0008201
GO:0016769	3	503	2918	3421	False	GO:0016769
GO:0016877	3	496	1139	1635	False	GO:0016877
GO:0140375	3	495	84	579	False	GO:0140375
GO:0019829	3	491	3168	3659	False	GO:0019829
GO:0005178	3	486	42	528	False	GO:0005178
GO:0030594	3	486	58	544	False	GO:0030594
GO:0005496	3	478	198	676	False	GO:0005496
GO:0051087	3	467	865	1332	False	GO:0051087
GO:0003678	3	458	2422	2880	False	GO:0003678
GO:0003724	3	455	1503	1958	False	GO:0003724
GO:0043178	3	443	230	673	False	GO:0043178
GO:0019208	3	441	236	677	False	GO:0019208
GO:0031490	3	431	71	502	False	GO:0031490
GO:1901505	3	426	410	836	False	GO:1901505
GO:0043621	3	419	36	455	False	GO:0043621
GO:0016859	3	415	1229	1644	False	GO:0016859
GO:0044325	3	411	63	474	False	GO:0044325
GO:0016701	3	406	488	894	False	GO:0016701
GO:0016854	3	400	2099	2499	False	GO:0016854
GO:0048029	3	382	983	1365	False	GO:0048029
GO:0016645	3	375	1781	2156	False	GO:0016645
GO:0042887	3	373	99	472	False	GO:0042887
GO:0003755	3	367	1218	1585	False	GO:0003755
GO:0015932	3	353	181	534	False	GO:0015932
GO:0098531	3	352	69	421	False	GO:0098531
GO:0004879	3	348	69	417	False	GO:0004879
GO:0022884	3	340	1830	2170	False	GO:0022884
GO:0016744	3	333	1142	1475	False	GO:0016744
GO:0047485	3	333	69	402	False	GO:0047485
GO:0031369	3	327	144	471	False	GO:0031369
GO:0140359	3	323	2184	2507	False	GO:0140359
GO:0016638	3	317	1373	1690	False	GO:0016638
GO:0019239	3	316	1332	1648	False	GO:0019239
GO:0015035	3	308	575	883	False	GO:0015035
GO:1901682	3	300	500	800	False	GO:1901682
GO:0008320	3	295	1667	1962	False	GO:0008320
GO:0140358	3	294	636	930	False	GO:0140358
GO:0030276	3	294	50	344	False	GO:0030276
GO:0051219	3	294	62	356	False	GO:0051219
GO:0016675	3	290	816	1106	False	GO:0016675
GO:0001098	3	282	58	340	False	GO:0001098
GO:0016840	3	282	1819	2101	False	GO:0016840
GO:0048306	3	282	33	315	False	GO:0048306
GO:0001786	3	274	12	286	False	GO:0001786
GO:0031491	3	271	88	359	False	GO:0031491
GO:0019213	3	267	707	974	False	GO:0019213
GO:0008013	3	266	56	322	False	GO:0008013
GO:0019840	3	265	125	390	False	GO:0019840
GO:0005484	3	263	26	289	False	GO:0005484
GO:0046332	3	263	31	294	False	GO:0046332
GO:0042910	3	262	395	657	False	GO:0042910
GO:1990841	3	256	38	294	False	GO:1990841
GO:0005504	3	248	32	280	False	GO:0005504
GO:0005548	3	246	92	338	False	GO:0005548
GO:0017046	3	244	19	263	False	GO:0017046
GO:0015605	3	234	199	433	False	GO:0015605
GO:0051787	3	228	7	235	False	GO:0051787
GO:0016849	3	218	979	1197	False	GO:0016849
GO:0005518	3	216	52	268	False	GO:0005518
GO:0009881	3	216	223	439	False	GO:0009881
GO:1901618	3	215	163	378	False	GO:1901618
GO:0120013	3	214	107	321	False	GO:0120013
GO:0097110	3	213	47	260	False	GO:0097110
GO:0035591	3	211	57	268	False	GO:0035591
GO:0019825	3	201	1122	1323	False	GO:0019825
GO:0042625	3	201	2322	2523	False	GO:0042625
GO:0016846	3	195	527	722	False	GO:0016846
GO:0002039	3	192	25	217	False	GO:0002039
GO:0061733	3	184	78	262	False	GO:0061733
GO:0043028	3	181	13	194	False	GO:0043028
GO:0031210	3	178	13	191	False	GO:0031210
GO:0051018	3	170	39	209	False	GO:0051018
GO:0043394	3	168	18	186	False	GO:0043394
GO:0019707	3	167	72	239	False	GO:0019707
GO:0016248	3	164	1546	1710	False	GO:0016248
GO:0016229	3	164	94	258	False	GO:0016229
GO:0031683	3	163	68	231	False	GO:0031683
GO:0016722	3	158	176	334	False	GO:0016722
GO:0001965	3	158	11	169	False	GO:0001965
GO:0016721	3	158	333	491	False	GO:0016721
GO:0090482	3	157	586	743	False	GO:0090482
GO:0140457	3	157	9	166	False	GO:0140457
GO:0043225	3	155	612	767	False	GO:0043225
GO:0001530	3	153	31	184	False	GO:0001530
GO:0016725	3	152	1577	1729	False	GO:0016725
GO:0140303	3	145	12	157	False	GO:0140303
GO:0017147	3	145	16	161	False	GO:0017147
GO:0016886	3	144	1099	1243	False	GO:0016886
GO:0016661	3	144	958	1102	False	GO:0016661
GO:0003756	3	142	75	217	False	GO:0003756
GO:0097602	3	139	6	145	False	GO:0097602
GO:0033558	3	138	152	290	False	GO:0033558
GO:0016801	3	137	238	375	False	GO:0016801
GO:0030247	3	135	274	409	False	GO:0030247
GO:0001671	3	134	214	348	False	GO:0001671
GO:0016679	3	132	2205	2337	False	GO:0016679
GO:0015248	3	132	64	196	False	GO:0015248
GO:0015562	3	130	220	350	False	GO:0015562
GO:0043495	3	129	21	150	False	GO:0043495
GO:0030332	3	128	58	186	False	GO:0030332
GO:0038187	3	127	10	137	False	GO:0038187
GO:0051861	3	124	8	132	False	GO:0051861
GO:0070840	3	124	92	216	False	GO:0070840
GO:0072349	3	122	47	169	False	GO:0072349
GO:0001968	3	122	13	135	False	GO:0001968
GO:0030547	3	120	136	256	False	GO:0030547
GO:0008641	3	119	105	224	False	GO:0008641
GO:0070492	3	119	1	120	False	GO:0070492
GO:0004602	3	118	76	194	False	GO:0004602
GO:0046625	3	118	7	125	False	GO:0046625
GO:0016755	3	117	602	719	False	GO:0016755
GO:0043548	3	114	20	134	False	GO:0043548
GO:0071814	3	112	45	157	False	GO:0071814
GO:0070628	3	110	71	181	False	GO:0070628
GO:0019865	3	109	87	196	False	GO:0019865
GO:0008574	3	109	6	115	False	GO:0008574
GO:0031681	3	107	13	120	False	GO:0031681
GO:0048039	3	107	2	109	False	GO:0048039
GO:0000774	3	106	560	666	False	GO:0000774
GO:0043395	3	106	7	113	False	GO:0043395
GO:0003916	3	104	453	557	False	GO:0003916
GO:0004467	3	103	25	128	False	GO:0004467
GO:0016500	3	103	31	134	False	GO:0016500
GO:0071889	3	103	9	112	False	GO:0071889
GO:0061608	3	102	15	117	False	GO:0061608
GO:1990756	3	101	3	104	False	GO:1990756
GO:0043295	3	99	3	102	False	GO:0043295
GO:0055106	3	99	21	120	False	GO:0055106
GO:0015026	3	97	56	153	False	GO:0015026
GO:0043236	3	93	22	115	False	GO:0043236
GO:0045505	3	93	1	94	False	GO:0045505
GO:0004016	3	92	38	130	False	GO:0004016
GO:0004096	3	92	426	518	False	GO:0004096
GO:0005158	3	91	22	113	False	GO:0005158
GO:0051959	3	91	0	91	False	GO:0051959
GO:0001618	3	90	89	179	False	GO:0001618
GO:0097001	3	90	1	91	False	GO:0097001
GO:0003707	3	89	102	191	False	GO:0003707
GO:0008061	3	89	287	376	False	GO:0008061
GO:0120227	3	88	151	239	False	GO:0120227
GO:0098599	3	86	14	100	False	GO:0098599
GO:0042605	3	86	0	86	False	GO:0042605
GO:0004383	3	84	14	98	False	GO:0004383
GO:0015205	3	84	3	87	False	GO:0015205
GO:0003796	3	83	171	254	False	GO:0003796
GO:0008474	3	82	18	100	False	GO:0008474
GO:0032977	3	82	431	513	False	GO:0032977
GO:0140312	3	82	31	113	False	GO:0140312
GO:1901474	3	81	50	131	False	GO:1901474
GO:0140103	3	78	51	129	False	GO:0140103
GO:0016885	3	78	1039	1117	False	GO:0016885
GO:1904047	3	78	571	649	False	GO:1904047
GO:0000062	3	77	151	228	False	GO:0000062
GO:0005324	3	77	11	88	False	GO:0005324
GO:0015450	3	76	1074	1150	False	GO:0015450
GO:0046624	3	73	1	74	False	GO:0046624
GO:0044620	3	72	539	611	False	GO:0044620
GO:0000036	3	72	539	611	False	GO:0000036
GO:0008379	3	72	55	127	False	GO:0008379
GO:0001848	3	71	23	94	False	GO:0001848
GO:0008093	3	70	9	79	False	GO:0008093
GO:0015125	3	70	6	76	False	GO:0015125
GO:0030507	3	70	15	85	False	GO:0030507
GO:0005326	3	69	8	77	False	GO:0005326
GO:1901338	3	68	7	75	False	GO:1901338
GO:0099602	3	67	131	198	False	GO:0099602
GO:0000900	3	66	10	76	False	GO:0000900
GO:0015203	3	65	271	336	False	GO:0015203
GO:0016695	3	65	131	196	False	GO:0016695
GO:0016822	3	65	120	185	False	GO:0016822
GO:0034185	3	65	11	76	False	GO:0034185
GO:0071933	3	65	13	78	False	GO:0071933
GO:0045504	3	64	0	64	False	GO:0045504
GO:0070324	3	63	12	75	False	GO:0070324
GO:0070064	3	62	4	66	False	GO:0070064
GO:0005132	3	61	5	66	False	GO:0005132
GO:0008494	3	60	3	63	False	GO:0008494
GO:0051378	3	60	5	65	False	GO:0051378
GO:0003918	3	59	332	391	False	GO:0003918
GO:0030742	3	59	10	69	False	GO:0030742
GO:0030976	3	59	1066	1125	False	GO:0030976
GO:0043546	3	59	344	403	False	GO:0043546
GO:0048185	3	59	3	62	False	GO:0048185
GO:0099186	3	59	14	73	False	GO:0099186
GO:0008569	3	58	16	74	False	GO:0008569
GO:0044548	3	58	9	67	False	GO:0044548
GO:0046933	3	58	7061	7119	False	GO:0046933
GO:0008318	3	57	5	62	False	GO:0008318
GO:0008658	3	57	70	127	False	GO:0008658
GO:0002054	3	56	3	59	False	GO:0002054
GO:0070095	3	56	1	57	False	GO:0070095
GO:0032794	3	55	12	67	False	GO:0032794
GO:1990404	3	55	0	55	False	GO:1990404
GO:0004653	3	54	11	65	False	GO:0004653
GO:0005214	3	54	0	54	False	GO:0005214
GO:0010851	3	54	12	66	False	GO:0010851
GO:0015343	3	54	69	123	False	GO:0015343
