Term	Level	Manual_Annots	Electronic_Annots	Total_Annots	Is_obsolete	Primary_ID
GO:0008150	0	155263	321029	476292	False	GO:0008150
GO:0000004	0	0	0	0	False	GO:0008150
GO:0007582	0	0	0	0	False	GO:0008150
GO:0044699	0	0	0	0	False	GO:0008150
GO:0009987	1	104167	291409	395576	False	GO:0009987
GO:0008152	1	64490	268220	332710	False	GO:0008152
GO:0065007	1	58170	37829	95999	False	GO:0065007
GO:0050896	1	29545	30672	60217	False	GO:0050896
GO:0051179	1	23773	21140	44913	False	GO:0051179
GO:0032502	1	21422	7598	29020	False	GO:0032502
GO:0032501	1	12195	3998	16193	False	GO:0032501
GO:0022414	1	7920	4375	12295	False	GO:0022414
GO:0044419	1	6842	10957	17799	False	GO:0044419
GO:0002376	1	5206	2903	8109	False	GO:0002376
GO:0040011	1	4669	2103	6772	False	GO:0040011
GO:0022610	1	2729	2856	5585	False	GO:0022610
GO:0007610	1	2282	726	3008	False	GO:0007610
GO:0023052	1	2091	806	2897	False	GO:0023052
GO:0040007	1	1874	378	2252	False	GO:0040007
GO:0016032	1	1384	6491	7875	False	GO:0016032
GO:0048511	1	986	635	1621	False	GO:0048511
GO:0051704	1	740	3361	4101	False	GO:0051704
GO:0051703	1	665	40	705	False	GO:0051703
GO:0098754	1	530	277	807	False	GO:0098754
GO:0000003	1	449	352	801	False	GO:0000003
GO:0110148	1	236	200	436	False	GO:0110148
GO:0043473	1	177	29	206	False	GO:0043473
GO:0019740	1	70	351	421	False	GO:0019740
GO:0015976	1	32	36	68	False	GO:0015976
GO:0009758	1	15	18	33	False	GO:0009758
GO:0006791	1	9	0	9	False	GO:0006791
GO:1905413	1	2	0	2	False	GO:1905413
GO:0019952	1	0	0	0	False	GO:0000003
GO:0050876	1	0	0	0	False	GO:0000003
GO:0006794	1	0	0	0	False	GO:0006794
GO:0023032	1	0	0	0	False	GO:0007610
GO:0044708	1	0	0	0	False	GO:0007610
GO:0044709	1	0	0	0	False	GO:0007610
GO:0044236	1	0	0	0	False	GO:0008152
GO:0044710	1	0	0	0	False	GO:0008152
GO:0007587	1	0	0	0	False	GO:0009758
GO:0008151	1	0	0	0	False	GO:0009987
GO:0044763	1	0	0	0	False	GO:0009987
GO:0050875	1	0	0	0	False	GO:0009987
GO:0015978	1	0	0	0	False	GO:0015976
GO:0022415	1	0	0	0	False	GO:0016032
GO:0044848	1	0	0	0	False	GO:0044848
GO:0044702	1	0	0	0	False	GO:0022414
GO:0023046	1	0	0	0	False	GO:0023052
GO:0044700	1	0	0	0	False	GO:0023052
GO:0044707	1	0	0	0	False	GO:0032501
GO:0050874	1	0	0	0	False	GO:0032501
GO:0044767	1	0	0	0	False	GO:0032502
GO:0048590	1	0	0	0	False	GO:0040007
GO:0051869	1	0	0	0	False	GO:0050896
GO:1902578	1	0	0	0	False	GO:0051179
GO:0051706	1	0	0	0	False	GO:0051704
GO:0044237	2	59396	253183	312579	False	GO:0044237
GO:0071704	2	59167	249167	308334	False	GO:0071704
GO:0050789	2	53980	35179	89159	False	GO:0050789
GO:0044238	2	52164	217509	269673	False	GO:0044238
GO:0006807	2	47659	211352	259011	False	GO:0006807
GO:0071840	2	27262	29751	57013	False	GO:0071840
GO:0009058	2	21648	164401	186049	False	GO:0009058
GO:0051234	2	20807	21051	41858	False	GO:0051234
GO:0044281	2	18407	107984	126391	False	GO:0044281
GO:0006950	2	18033	22962	40995	False	GO:0006950
GO:0007165	2	15509	7061	22570	False	GO:0007165
GO:0065008	2	14890	12144	27034	False	GO:0065008
GO:0051716	2	14735	14694	29429	False	GO:0051716
GO:0042221	2	14285	6040	20325	False	GO:0042221
GO:0048856	2	12970	3422	16392	False	GO:0048856
GO:0009056	2	12834	32855	45689	False	GO:0009056
GO:0051641	2	10971	4046	15017	False	GO:0051641
GO:0048869	2	9885	5087	14972	False	GO:0048869
GO:0009605	2	9877	11826	21703	False	GO:0009605
GO:0065009	2	9556	1714	11270	False	GO:0065009
GO:0033036	2	8683	9830	18513	False	GO:0033036
GO:0009628	2	7859	2491	10350	False	GO:0009628
GO:0009607	2	6433	7040	13473	False	GO:0009607
GO:0009653	2	6324	1958	8282	False	GO:0009653
GO:0055085	2	6060	5337	11397	False	GO:0055085
GO:0006928	2	5692	1591	7283	False	GO:0006928
GO:0051707	2	5498	6324	11822	False	GO:0051707
GO:0016192	2	5313	2163	7476	False	GO:0016192
GO:0022402	2	5227	3552	8779	False	GO:0022402
GO:0009719	2	4957	945	5902	False	GO:0009719
GO:0003006	2	4892	1993	6885	False	GO:0003006
GO:0003008	2	4577	1907	6484	False	GO:0003008
GO:0019725	2	3935	1340	5275	False	GO:0019725
GO:0048870	2	3919	1245	5164	False	GO:0048870
GO:0007154	2	3739	5513	9252	False	GO:0007154
GO:0007017	2	3439	807	4246	False	GO:0007017
GO:0048646	2	3006	2178	5184	False	GO:0048646
GO:0006955	2	2771	2828	5599	False	GO:0006955
GO:0007155	2	2548	1475	4023	False	GO:0007155
GO:0140352	2	2169	1221	3390	False	GO:0140352
GO:0022412	2	2031	488	2519	False	GO:0022412
GO:0032259	2	2021	5759	7780	False	GO:0032259
GO:0048609	2	2003	1124	3127	False	GO:0048609
GO:0007275	2	1990	345	2335	False	GO:0007275
GO:0044403	2	1957	6035	7992	False	GO:0044403
GO:0007389	2	1933	425	2358	False	GO:0007389
GO:0030029	2	1862	241	2103	False	GO:0030029
GO:0007267	2	1825	750	2575	False	GO:0007267
GO:0001775	2	1785	502	2287	False	GO:0001775
GO:0008219	2	1629	1826	3455	False	GO:0008219
GO:0006457	2	1609	7793	9402	False	GO:0006457
GO:0008283	2	1570	459	2029	False	GO:0008283
GO:0042330	2	1545	1066	2611	False	GO:0042330
GO:0048589	2	1524	327	1851	False	GO:0048589
GO:0045321	2	1487	425	1912	False	GO:0045321
GO:1903046	2	1470	257	1727	False	GO:1903046
GO:0046034	2	1334	6551	7885	False	GO:0046034
GO:0051606	2	1243	823	2066	False	GO:0051606
GO:0070085	2	1206	1261	2467	False	GO:0070085
GO:0035821	2	1146	3216	4362	False	GO:0035821
GO:0019748	2	1123	679	1802	False	GO:0019748
GO:0002252	2	1075	393	1468	False	GO:0002252
GO:0007034	2	1042	237	1279	False	GO:0007034
GO:0061919	2	1006	980	1986	False	GO:0061919
GO:0007049	2	976	9790	10766	False	GO:0007049
GO:0071554	2	927	8675	9602	False	GO:0071554
GO:0002253	2	921	191	1112	False	GO:0002253
GO:0016049	2	909	99	1008	False	GO:0016049
GO:0007611	2	907	250	1157	False	GO:0007611
GO:0009791	2	888	310	1198	False	GO:0009791
GO:0042440	2	874	3319	4193	False	GO:0042440
GO:0007568	2	839	414	1253	False	GO:0007568
GO:0007163	2	838	148	986	False	GO:0007163
GO:0042445	2	827	274	1101	False	GO:0042445
GO:0051235	2	803	153	956	False	GO:0051235
GO:0007623	2	747	168	915	False	GO:0007623
GO:0031503	2	718	199	917	False	GO:0031503
GO:0007059	2	715	1210	1925	False	GO:0007059
GO:0050900	2	714	91	805	False	GO:0050900
GO:0021700	2	712	265	977	False	GO:0021700
GO:0008037	2	678	153	831	False	GO:0008037
GO:0051301	2	672	9866	10538	False	GO:0051301
GO:0007626	2	637	277	914	False	GO:0007626
GO:0051651	2	539	66	605	False	GO:0051651
GO:0022406	2	518	123	641	False	GO:0022406
GO:0048871	2	506	133	639	False	GO:0048871
GO:0030534	2	501	222	723	False	GO:0030534
GO:0044703	2	484	193	677	False	GO:0044703
GO:0098727	2	482	118	600	False	GO:0098727
GO:0001763	2	481	165	646	False	GO:0001763
GO:0001906	2	479	1897	2376	False	GO:0001906
GO:0019827	2	475	115	590	False	GO:0019827
GO:0019048	2	413	2651	3064	False	GO:0019048
GO:0031640	2	374	1879	2253	False	GO:0031640
GO:1990748	2	372	258	630	False	GO:1990748
GO:0001503	2	370	197	567	False	GO:0001503
GO:0019079	2	355	1419	1774	False	GO:0019079
GO:0007631	2	341	82	423	False	GO:0007631
GO:0008340	2	340	53	393	False	GO:0008340
GO:0044706	2	335	133	468	False	GO:0044706
GO:0006739	2	330	1273	1603	False	GO:0006739
GO:0140029	2	316	52	368	False	GO:0140029
GO:0032922	2	314	12	326	False	GO:0032922
GO:0043934	2	313	1219	1532	False	GO:0043934
GO:0019098	2	309	54	363	False	GO:0019098
GO:0099120	2	303	0	303	False	GO:0099120
GO:0070988	2	293	255	548	False	GO:0070988
GO:0051321	2	277	634	911	False	GO:0051321
GO:0009566	2	275	174	449	False	GO:0009566
GO:0016999	2	274	654	928	False	GO:0016999
GO:0019882	2	273	158	431	False	GO:0019882
GO:0097722	2	265	35	300	False	GO:0097722
GO:0007272	2	261	65	326	False	GO:0007272
GO:0030447	2	259	38	297	False	GO:0030447
GO:0016037	2	257	4	261	False	GO:0016037
GO:0014823	2	253	118	371	False	GO:0014823
GO:0090130	2	251	3	254	False	GO:0090130
GO:0022404	2	249	73	322	False	GO:0022404
GO:0044406	2	243	1427	1670	False	GO:0044406
GO:0006734	2	236	28	264	False	GO:0006734
GO:0044764	2	231	1948	2179	False	GO:0044764
GO:0031214	2	227	200	427	False	GO:0031214
GO:0098743	2	216	20	236	False	GO:0098743
GO:0035637	2	209	52	261	False	GO:0035637
GO:0035176	2	207	36	243	False	GO:0035176
GO:0048771	2	205	123	328	False	GO:0048771
GO:0032196	2	190	593	783	False	GO:0032196
GO:0035264	2	190	116	306	False	GO:0035264
GO:0019674	2	186	560	746	False	GO:0019674
GO:0007635	2	185	23	208	False	GO:0007635
GO:0007632	2	183	61	244	False	GO:0007632
GO:0001776	2	182	47	229	False	GO:0001776
GO:0019835	2	181	1890	2071	False	GO:0019835
GO:0033555	2	178	68	246	False	GO:0033555
GO:0045103	2	178	44	222	False	GO:0045103
GO:0032963	2	176	68	244	False	GO:0032963
GO:0071827	2	175	31	206	False	GO:0071827
GO:0051189	2	172	1268	1440	False	GO:0051189
GO:0019954	2	166	296	462	False	GO:0019954
GO:0050817	2	161	292	453	False	GO:0050817
GO:0019083	2	161	182	343	False	GO:0019083
GO:0140253	2	159	24	183	False	GO:0140253
GO:0022602	2	157	50	207	False	GO:0022602
GO:0007622	2	152	34	186	False	GO:0007622
GO:0035036	2	146	35	181	False	GO:0035036
GO:0002200	2	145	24	169	False	GO:0002200
GO:1902579	2	145	1971	2116	False	GO:1902579
GO:0035265	2	141	32	173	False	GO:0035265
GO:0046794	2	140	1961	2101	False	GO:0046794
GO:0031294	2	137	11	148	False	GO:0031294
GO:0006949	2	136	27	163	False	GO:0006949
GO:0045494	2	136	28	164	False	GO:0045494
GO:0061842	2	135	36	171	False	GO:0061842
GO:0019953	2	132	49	181	False	GO:0019953
GO:0001816	2	132	3	135	False	GO:0001816
GO:0050690	2	125	1540	1665	False	GO:0050690
GO:0044010	2	125	2	127	False	GO:0044010
GO:0034381	2	119	16	135	False	GO:0034381
GO:0035737	2	113	0	113	False	GO:0035737
GO:0007566	2	111	43	154	False	GO:0007566
GO:0022413	2	108	35	143	False	GO:0022413
GO:0002209	2	98	31	129	False	GO:0002209
GO:1990845	2	96	17	113	False	GO:1990845
GO:0046755	2	93	678	771	False	GO:0046755
GO:0061687	2	92	16	108	False	GO:0061687
GO:0009845	2	86	8	94	False	GO:0009845
GO:0045058	2	85	20	105	False	GO:0045058
GO:0071625	2	85	10	95	False	GO:0071625
GO:0043500	2	84	28	112	False	GO:0043500
GO:0048532	2	84	21	105	False	GO:0048532
GO:0010496	2	84	2	86	False	GO:0010496
GO:0002262	2	83	29	112	False	GO:0002262
GO:0019082	2	81	112	193	False	GO:0019082
GO:0019076	2	78	680	758	False	GO:0019076
GO:0035640	2	78	39	117	False	GO:0035640
GO:0022611	2	77	19	96	False	GO:0022611
GO:0042698	2	76	30	106	False	GO:0042698
GO:0048066	2	71	10	81	False	GO:0048066
GO:0097194	2	71	20	91	False	GO:0097194
GO:0060033	2	66	8	74	False	GO:0060033
GO:0007638	2	66	10	76	False	GO:0007638
GO:0009407	2	65	2	67	False	GO:0009407
GO:0048573	2	65	5	70	False	GO:0048573
GO:0097242	2	65	15	80	False	GO:0097242
GO:0042303	2	63	29	92	False	GO:0042303
GO:0030431	2	63	22	85	False	GO:0030431
GO:0031128	2	60	52	112	False	GO:0031128
GO:0007586	2	60	158	218	False	GO:0007586
GO:0009846	2	60	6	66	False	GO:0009846
GO:0007625	2	58	16	74	False	GO:0007625
GO:0043093	2	58	1099	1157	False	GO:0043093
GO:0006903	2	57	5	62	False	GO:0006903
GO:0009838	2	57	5	62	False	GO:0009838
GO:0007340	2	56	14	70	False	GO:0007340
GO:0019068	2	55	105	160	False	GO:0019068
GO:0048266	2	55	12	67	False	GO:0048266
GO:0060384	2	55	17	72	False	GO:0060384
GO:0043335	2	54	459	513	False	GO:0043335
GO:0071684	2	53	36	89	False	GO:0071684
GO:0050879	2	53	10	63	False	GO:0050879
GO:0051775	2	52	176	228	False	GO:0051775
GO:0032941	2	51	24	75	False	GO:0032941
GO:0045730	2	49	14	63	False	GO:0045730
GO:0030537	2	49	4	53	False	GO:0030537
GO:0032504	2	49	2	51	False	GO:0032504
GO:0010118	2	48	4	52	False	GO:0010118
GO:0007585	2	45	54	99	False	GO:0007585
GO:0000920	2	43	9	52	False	GO:0000920
GO:0009847	2	40	63	103	False	GO:0009847
GO:0014874	2	40	17	57	False	GO:0014874
GO:0032505	2	38	20	58	False	GO:0032505
GO:0010022	2	37	6	43	False	GO:0010022
GO:0010183	2	37	0	37	False	GO:0010183
GO:0110134	2	37	6	43	False	GO:0110134
GO:0002118	2	36	10	46	False	GO:0002118
GO:0002507	2	36	6	42	False	GO:0002507
GO:0072376	2	36	3	39	False	GO:0072376
GO:0007117	2	36	13	49	False	GO:0007117
GO:0061744	2	36	13	49	False	GO:0061744
GO:0006276	2	34	93	127	False	GO:0006276
GO:0010162	2	34	5	39	False	GO:0010162
GO:0014854	2	34	17	51	False	GO:0014854
GO:0010014	2	33	2	35	False	GO:0010014
GO:0051410	2	33	1	34	False	GO:0051410
GO:0075522	2	33	5	38	False	GO:0075522
GO:0060474	2	31	0	31	False	GO:0060474
GO:0019072	2	30	111	141	False	GO:0019072
GO:0051037	2	29	4	33	False	GO:0051037
GO:0002021	2	28	22	50	False	GO:0002021
GO:0019069	2	28	92	120	False	GO:0019069
GO:0000742	2	27	13	40	False	GO:0000742
GO:0040040	2	27	3	30	False	GO:0040040
GO:0060352	2	27	0	27	False	GO:0060352
GO:0002532	2	25	14	39	False	GO:0002532
GO:0010073	2	25	2	27	False	GO:0010073
GO:0007316	2	24	4	28	False	GO:0007316
GO:0016203	2	24	1	25	False	GO:0016203
GO:0019676	2	24	4	28	False	GO:0019676
GO:0048359	2	24	0	24	False	GO:0048359
GO:0060468	2	24	0	24	False	GO:0060468
GO:0043696	2	22	5	27	False	GO:0043696
GO:0009561	2	21	2	23	False	GO:0009561
GO:0043476	2	21	0	21	False	GO:0043476
GO:0007534	2	20	23	43	False	GO:0007534
GO:0031987	2	20	8	28	False	GO:0031987
GO:0042386	2	20	9	29	False	GO:0042386
GO:0055046	2	20	0	20	False	GO:0055046
GO:0000128	2	19	2	21	False	GO:0000128
GO:0007343	2	19	1	20	False	GO:0007343
GO:0097167	2	19	0	19	False	GO:0097167
GO:1990110	2	19	2	21	False	GO:1990110
GO:0031424	2	18	105	123	False	GO:0031424
GO:0060710	2	18	5	23	False	GO:0060710
GO:0010588	2	17	0	17	False	GO:0010588
GO:0019043	2	17	188	205	False	GO:0019043
GO:0033058	2	17	2	19	False	GO:0033058
GO:0033059	2	17	1	18	False	GO:0033059
GO:0044111	2	17	0	17	False	GO:0044111
GO:0060478	2	17	2	19	False	GO:0060478
GO:0019046	2	16	51	67	False	GO:0019046
GO:0035212	2	16	10	26	False	GO:0035212
GO:0036166	2	16	1	17	False	GO:0036166
GO:0010344	2	15	0	15	False	GO:0010344
GO:0019058	2	15	137	152	False	GO:0019058
GO:0032220	2	15	23	38	False	GO:0032220
GO:0075525	2	15	4	19	False	GO:0075525
GO:0019081	2	14	0	14	False	GO:0019081
GO:0048544	2	14	83	97	False	GO:0048544
GO:0060471	2	14	0	14	False	GO:0060471
GO:0002520	2	13	3	16	False	GO:0002520
GO:0009875	2	13	0	13	False	GO:0009875
GO:0010312	2	13	1	14	False	GO:0010312
GO:0060011	2	13	14	27	False	GO:0060011
GO:0030588	2	12	0	12	False	GO:0030588
GO:0035046	2	12	0	12	False	GO:0035046
GO:0000743	2	11	1	12	False	GO:0000743
GO:0034337	2	11	3	14	False	GO:0034337
GO:0035073	2	11	6	17	False	GO:0035073
GO:0071507	2	11	3	14	False	GO:0071507
GO:0035426	2	10	3	13	False	GO:0035426
GO:0051674	2	10	11	21	False	GO:0051674
GO:1905261	2	10	3	13	False	GO:1905261
GO:0007300	2	9	0	9	False	GO:0007300
GO:0007318	2	9	0	9	False	GO:0007318
GO:0036214	2	9	0	9	False	GO:0036214
GO:0042628	2	9	3	12	False	GO:0042628
GO:0046786	2	9	0	9	False	GO:0046786
GO:0060767	2	9	1	10	False	GO:0060767
GO:0071171	2	9	0	9	False	GO:0071171
GO:0098003	2	9	70	79	False	GO:0098003
GO:0002339	2	8	4	12	False	GO:0002339
GO:0019075	2	8	0	8	False	GO:0019075
GO:0036363	2	8	0	8	False	GO:0036363
GO:0075523	2	8	0	8	False	GO:0075523
GO:0001546	2	7	2	9	False	GO:0001546
GO:0001550	2	7	1	8	False	GO:0001550
GO:0007344	2	7	0	7	False	GO:0007344
GO:0051780	2	7	2	9	False	GO:0051780
GO:0035038	2	7	2	9	False	GO:0035038
GO:0035042	2	7	1	8	False	GO:0035042
GO:0048497	2	7	0	7	False	GO:0048497
GO:0060470	2	7	0	7	False	GO:0060470
GO:0070871	2	7	1	8	False	GO:0070871
GO:0001545	2	6	1	7	False	GO:0001545
GO:0009856	2	6	0	6	False	GO:0009856
GO:0010483	2	6	0	6	False	GO:0010483
GO:0022608	2	6	1	7	False	GO:0022608
GO:0035041	2	6	0	6	False	GO:0035041
GO:0090618	2	6	0	6	False	GO:0090618
GO:0140547	2	6	1	7	False	GO:0140547
GO:1902064	2	6	0	6	False	GO:1902064
GO:0018933	2	5	17	22	False	GO:0018933
GO:0032898	2	5	0	5	False	GO:0032898
GO:0035172	2	5	0	5	False	GO:0035172
GO:0060756	2	5	0	5	False	GO:0060756
GO:0043480	2	5	0	5	False	GO:0043480
GO:0060361	2	5	0	5	False	GO:0060361
GO:0060466	2	5	0	5	False	GO:0060466
GO:0060738	2	5	1	6	False	GO:0060738
GO:0080190	2	5	2	7	False	GO:0080190
GO:0090675	2	5	0	5	False	GO:0090675
GO:0097528	2	5	0	5	False	GO:0097528
GO:0098004	2	5	9	14	False	GO:0098004
GO:0000771	2	4	0	4	False	GO:0000771
GO:0000752	2	4	0	4	False	GO:0000752
GO:0007624	2	4	2	6	False	GO:0007624
GO:0010127	2	4	1	5	False	GO:0010127
GO:0035039	2	4	1	5	False	GO:0035039
GO:0036268	2	4	1	5	False	GO:0036268
GO:0098689	2	4	6	10	False	GO:0098689
GO:0002077	2	3	0	3	False	GO:0002077
GO:0003053	2	3	0	3	False	GO:0003053
GO:0009859	2	3	0	3	False	GO:0009859
GO:0009865	2	3	0	3	False	GO:0009865
GO:0010069	2	3	0	3	False	GO:0010069
GO:0035044	2	3	0	3	False	GO:0035044
GO:0035074	2	3	0	3	False	GO:0035074
GO:0046745	2	3	0	3	False	GO:0046745
GO:0051867	2	3	2	5	False	GO:0051867
GO:0060722	2	3	1	4	False	GO:0060722
GO:0071517	2	3	1	4	False	GO:0071517
GO:0090664	2	3	0	3	False	GO:0090664
GO:0090713	2	3	3	6	False	GO:0090713
GO:0019061	2	2	0	2	False	GO:0019061
GO:0021837	2	2	0	2	False	GO:0021837
GO:0035471	2	2	0	2	False	GO:0035471
GO:0039707	2	2	404	406	False	GO:0039707
GO:0060783	2	2	1	3	False	GO:0060783
GO:0061450	2	2	1	3	False	GO:0061450
GO:0071515	2	2	0	2	False	GO:0071515
GO:0071722	2	2	2	4	False	GO:0071722
GO:0071965	2	2	0	2	False	GO:0071965
GO:0098669	2	2	2	4	False	GO:0098669
GO:1901764	2	2	0	2	False	GO:1901764
GO:0002440	2	1	0	1	False	GO:0002440
GO:0018985	2	1	0	1	False	GO:0018985
GO:0019042	2	1	12	13	False	GO:0019042
GO:0019044	2	1	0	1	False	GO:0019044
GO:0019080	2	1	0	1	False	GO:0019080
GO:0022004	2	1	1	2	False	GO:0022004
GO:0030709	2	1	0	1	False	GO:0030709
GO:0035037	2	1	1	2	False	GO:0035037
GO:0035187	2	1	0	1	False	GO:0035187
GO:0035314	2	1	0	1	False	GO:0035314
GO:0035732	2	1	0	1	False	GO:0035732
GO:0035889	2	1	0	1	False	GO:0035889
GO:0039664	2	1	11	12	False	GO:0039664
GO:0039665	2	1	120	121	False	GO:0039665
GO:0044826	2	1	191	192	False	GO:0044826
GO:0046595	2	1	0	1	False	GO:0046595
GO:0046807	2	1	0	1	False	GO:0046807
GO:0048647	2	1	0	1	False	GO:0048647
GO:0060739	2	1	1	2	False	GO:0060739
GO:0060858	2	1	0	1	False	GO:0060858
GO:0098005	2	1	0	1	False	GO:0098005
GO:1901275	2	1	0	1	False	GO:1901275
GO:0000501	2	0	0	0	False	GO:0000128
GO:0032128	2	0	0	0	False	GO:0000128
GO:0036281	2	0	0	0	False	GO:0000128
GO:0036282	2	0	0	0	False	GO:0000128
GO:0043689	2	0	0	0	False	GO:0000128
GO:0043690	2	0	0	0	False	GO:0000128
GO:0022403	2	0	0	0	False	GO:0022403
GO:0006946	2	0	0	0	False	GO:0000743
GO:0007334	2	0	0	0	False	GO:0000752
GO:1902409	2	0	0	0	False	GO:0000920
GO:2000695	2	0	0	0	False	GO:0000920
GO:0042032	2	0	0	0	False	GO:0001816
GO:0042089	2	0	0	0	False	GO:0001816
GO:0042107	2	0	0	0	False	GO:0001816
GO:0050663	2	0	0	0	False	GO:0001816
GO:0002210	2	0	0	0	False	GO:0002210
GO:0002404	2	0	0	0	False	GO:0002404
GO:0007022	2	0	0	0	False	GO:0006457
GO:0007024	2	0	0	0	False	GO:0006457
GO:0007025	2	0	0	0	False	GO:0006457
GO:0098602	2	0	0	0	False	GO:0007155
GO:0030012	2	0	0	0	False	GO:0007163
GO:0030467	2	0	0	0	False	GO:0007163
GO:0023014	2	0	0	0	False	GO:0007165
GO:0023015	2	0	0	0	False	GO:0007165
GO:0023016	2	0	0	0	False	GO:0007165
GO:0023033	2	0	0	0	False	GO:0007165
GO:0023045	2	0	0	0	False	GO:0007165
GO:0048116	2	0	0	0	False	GO:0007316
GO:0048115	2	0	0	0	False	GO:0007318
GO:0000728	2	0	0	0	False	GO:0007534
GO:0000734	2	0	0	0	False	GO:0007534
GO:0010708	2	0	0	0	False	GO:0007534
GO:0031292	2	0	0	0	False	GO:0007534
GO:0034636	2	0	0	0	False	GO:0007534
GO:0061500	2	0	0	0	False	GO:0007534
GO:0007543	2	0	0	0	False	GO:0007543
GO:0016280	2	0	0	0	False	GO:0007568
GO:0007571	2	0	0	0	False	GO:0007571
GO:0050895	2	0	0	0	False	GO:0007623
GO:0044366	2	0	0	0	False	GO:0007631
GO:0044367	2	0	0	0	False	GO:0007631
GO:0044368	2	0	0	0	False	GO:0007631
GO:0044369	2	0	0	0	False	GO:0007631
GO:0044370	2	0	0	0	False	GO:0007631
GO:0044371	2	0	0	0	False	GO:0007631
GO:0044372	2	0	0	0	False	GO:0007631
GO:0044243	2	0	0	0	False	GO:0009056
GO:0044712	2	0	0	0	False	GO:0009056
GO:0044274	2	0	0	0	False	GO:0009058
GO:0044711	2	0	0	0	False	GO:0009058
GO:0075005	2	0	0	0	False	GO:0009847
GO:0009876	2	0	0	0	False	GO:0009876
GO:1902585	2	0	0	0	False	GO:0010496
GO:0048591	2	0	0	0	False	GO:0016049
GO:0006899	2	0	0	0	False	GO:0016192
GO:0030069	2	0	0	0	False	GO:0019042
GO:0075710	2	0	0	0	False	GO:0019042
GO:0075601	2	0	0	0	False	GO:0019043
GO:0032360	2	0	0	0	False	GO:0019044
GO:0075716	2	0	0	0	False	GO:0019044
GO:0019045	2	0	0	0	False	GO:0019045
GO:0075717	2	0	0	0	False	GO:0019046
GO:0044661	2	0	0	0	False	GO:0019048
GO:0044792	2	0	0	0	False	GO:0019048
GO:0019067	2	0	0	0	False	GO:0019058
GO:0042963	2	0	0	0	False	GO:0019068
GO:0019070	2	0	0	0	False	GO:0019070
GO:0033057	2	0	0	0	False	GO:0019098
GO:0044704	2	0	0	0	False	GO:0019098
GO:0044705	2	0	0	0	False	GO:0019098
GO:0030333	2	0	0	0	False	GO:0019882
GO:0021807	2	0	0	0	False	GO:0021807
GO:0021838	2	0	0	0	False	GO:0021838
GO:0022005	2	0	0	0	False	GO:0022005
GO:0022601	2	0	0	0	False	GO:0022601
GO:0017037	2	0	0	0	False	GO:0030537
GO:0034629	2	0	0	0	False	GO:0031503
GO:0001908	2	0	0	0	False	GO:0031640
GO:0032219	2	0	0	0	False	GO:0032219
GO:0070872	2	0	0	0	False	GO:0032220
GO:0032537	2	0	0	0	False	GO:0032537
GO:0033060	2	0	0	0	False	GO:0033060
GO:0035040	2	0	0	0	False	GO:0035040
GO:0042630	2	0	0	0	False	GO:0042630
GO:0044851	2	0	0	0	False	GO:0044851
GO:0042702	2	0	0	0	False	GO:0042702
GO:0052000	2	0	0	0	False	GO:0044010
GO:0044115	2	0	0	0	False	GO:0044111
GO:0044152	2	0	0	0	False	GO:0044111
GO:0043298	2	0	0	0	False	GO:0044403
GO:0044404	2	0	0	0	False	GO:0044403
GO:0072519	2	0	0	0	False	GO:0044403
GO:0085031	2	0	0	0	False	GO:0044403
GO:0051825	2	0	0	0	False	GO:0044406
GO:0051856	2	0	0	0	False	GO:0044406
GO:0044663	2	0	0	0	False	GO:0044663
GO:0045729	2	0	0	0	False	GO:0045729
GO:0048121	2	0	0	0	False	GO:0046595
GO:0046746	2	0	0	0	False	GO:0046745
GO:0046747	2	0	0	0	False	GO:0046745
GO:0046748	2	0	0	0	False	GO:0046745
GO:0046768	2	0	0	0	False	GO:0046745
GO:0046769	2	0	0	0	False	GO:0046745
GO:0046770	2	0	0	0	False	GO:0046745
GO:0046744	2	0	0	0	False	GO:0046755
GO:0046799	2	0	0	0	False	GO:0046799
GO:0046815	2	0	0	0	False	GO:0046815
GO:0009857	2	0	0	0	False	GO:0048544
GO:0050791	2	0	0	0	False	GO:0050789
GO:0007126	2	0	0	0	False	GO:0051321
GO:1902580	2	0	0	0	False	GO:0051641
GO:0009613	2	0	0	0	False	GO:0051707
GO:0042828	2	0	0	0	False	GO:0051707
GO:0006980	2	0	0	0	False	GO:0051775
GO:0090662	2	0	0	0	False	GO:0055085
GO:0055127	2	0	0	0	False	GO:0055127
GO:0060206	2	0	0	0	False	GO:0060206
GO:0060273	2	0	0	0	False	GO:0060273
GO:0060469	2	0	0	0	False	GO:0060469
GO:0060475	2	0	0	0	False	GO:0060475
GO:0060476	2	0	0	0	False	GO:0060476
GO:0060518	2	0	0	0	False	GO:0060518
GO:0060519	2	0	0	0	False	GO:0060519
GO:0060673	2	0	0	0	False	GO:0060673
GO:0060781	2	0	0	0	False	GO:0060781
GO:0060869	2	0	0	0	False	GO:0060869
GO:0060870	2	0	0	0	False	GO:0060870
GO:0061948	2	0	0	0	False	GO:0061948
GO:0061955	2	0	0	0	False	GO:0061955
GO:0071516	2	0	0	0	False	GO:0071516
GO:0070882	2	0	0	0	False	GO:0071554
GO:0071841	2	0	0	0	False	GO:0071840
GO:0062178	2	0	0	0	False	GO:0072690
GO:0072690	2	0	0	0	False	GO:0072690
GO:0075326	2	0	0	0	False	GO:0075325
GO:0075327	2	0	0	0	False	GO:0075325
