Term	Level	Manual_Annots	Electronic_Annots	Total_Annots	Is_obsolete	Primary_ID
GO:0005764	7	1245	379	1624	False	GO:0005764
GO:0030133	7	891	263	1154	False	GO:0030133
GO:0030139	7	810	112	922	False	GO:0030139
GO:0005765	7	718	403	1121	False	GO:0005765
GO:0030135	7	593	110	703	False	GO:0030135
GO:0005881	7	380	37	417	False	GO:0005881
GO:0000329	7	375	41	416	False	GO:0000329
GO:0000324	7	374	31	405	False	GO:0000324
GO:0005876	7	352	59	411	False	GO:0005876
GO:0000307	7	340	21	361	False	GO:0000307
GO:0030864	7	283	40	323	False	GO:0030864
GO:0036126	7	219	19	238	False	GO:0036126
GO:0099060	7	216	67	283	False	GO:0099060
GO:0005798	7	210	24	234	False	GO:0005798
GO:0030672	7	187	134	321	False	GO:0030672
GO:0042025	7	179	3554	3733	False	GO:0042025
GO:0000794	7	165	20	185	False	GO:0000794
GO:0099146	7	157	47	204	False	GO:0099146
GO:0005940	7	98	90	188	False	GO:0005940
GO:0048770	7	95	403	498	False	GO:0048770
GO:0005761	7	68	27	95	False	GO:0005761
GO:0031093	7	67	0	67	False	GO:0031093
GO:0035580	7	62	0	62	False	GO:0035580
GO:0099059	7	62	12	74	False	GO:0099059
GO:1990316	7	53	33	86	False	GO:1990316
GO:0001673	7	52	15	67	False	GO:0001673
GO:0045095	7	52	166	218	False	GO:0045095
GO:0001674	7	44	6	50	False	GO:0001674
GO:0044754	7	42	2	44	False	GO:0044754
GO:0005883	7	33	11	44	False	GO:0005883
GO:0032585	7	32	93	125	False	GO:0032585
GO:0020015	7	31	24	55	False	GO:0020015
GO:0005880	7	28	1	29	False	GO:0005880
GO:0000326	7	27	15	42	False	GO:0000326
GO:0032777	7	27	16	43	False	GO:0032777
GO:0098871	7	26	14	40	False	GO:0098871
GO:0001741	7	25	15	40	False	GO:0001741
GO:0048788	7	25	0	25	False	GO:0048788
GO:0097512	7	25	4	29	False	GO:0097512
GO:0000805	7	24	10	34	False	GO:0000805
GO:0008385	7	23	1	24	False	GO:0008385
GO:0031359	7	20	0	20	False	GO:0031359
GO:0030981	7	18	0	18	False	GO:0030981
GO:0005638	7	17	1	18	False	GO:0005638
GO:0001939	7	15	11	26	False	GO:0001939
GO:0045098	7	15	4	19	False	GO:0045098
GO:0098723	7	15	0	15	False	GO:0098723
GO:0005964	7	14	4	18	False	GO:0005964
GO:0031089	7	14	0	14	False	GO:0031089
GO:0001940	7	13	6	19	False	GO:0001940
GO:0097487	7	13	0	13	False	GO:0097487
GO:0099030	7	12	3	15	False	GO:0099030
GO:0001740	7	11	4	15	False	GO:0001740
GO:0009514	7	11	76	87	False	GO:0009514
GO:0097451	7	11	2	13	False	GO:0097451
GO:0061202	7	10	0	10	False	GO:0061202
GO:0062157	7	10	0	10	False	GO:0062157
GO:0097457	7	10	2	12	False	GO:0097457
GO:0032176	7	9	4	13	False	GO:0032176
GO:0036186	7	9	0	9	False	GO:0036186
GO:0042807	7	9	1	10	False	GO:0042807
GO:0097598	7	9	3	12	False	GO:0097598
GO:0099147	7	9	4	13	False	GO:0099147
GO:0032173	7	8	5	13	False	GO:0032173
GO:0098898	7	8	2	10	False	GO:0098898
GO:0099160	7	8	4	12	False	GO:0099160
GO:0005920	7	7	0	7	False	GO:0005920
GO:0032160	7	7	0	7	False	GO:0032160
GO:0043160	7	7	11	18	False	GO:0043160
GO:0097486	7	7	0	7	False	GO:0097486
GO:0099029	7	7	5	12	False	GO:0099029
GO:1901588	7	7	2	9	False	GO:1901588
GO:0009547	7	6	0	6	False	GO:0009547
GO:0032586	7	6	11	17	False	GO:0032586
GO:0043078	7	6	0	6	False	GO:0043078
GO:0044753	7	6	0	6	False	GO:0044753
GO:0061474	7	6	2	8	False	GO:0061474
GO:0097233	7	6	0	6	False	GO:0097233
GO:0150056	7	6	1	7	False	GO:0150056
GO:0150057	7	6	0	6	False	GO:0150057
GO:0150058	7	6	0	6	False	GO:0150058
GO:1990005	7	6	1	7	False	GO:1990005
GO:0016533	7	5	7	12	False	GO:0016533
GO:0000806	7	4	2	6	False	GO:0000806
GO:0005919	7	4	1	5	False	GO:0005919
GO:0046860	7	4	0	4	False	GO:0046860
GO:0060053	7	4	2	6	False	GO:0060053
GO:0062243	7	4	0	4	False	GO:0062243
GO:0071752	7	4	0	4	False	GO:0071752
GO:0099182	7	4	3	7	False	GO:0099182
GO:0010282	7	3	0	3	False	GO:0010282
GO:0020026	7	3	0	3	False	GO:0020026
GO:0031357	7	3	0	3	False	GO:0031357
GO:0098577	7	3	0	3	False	GO:0098577
GO:0098875	7	3	0	3	False	GO:0098875
GO:0150014	7	3	0	3	False	GO:0150014
GO:0014804	7	2	1	3	False	GO:0014804
GO:0044310	7	2	0	2	False	GO:0044310
GO:0044647	7	2	0	2	False	GO:0044647
GO:0045009	7	2	0	2	False	GO:0045009
GO:0061846	7	2	1	3	False	GO:0061846
GO:0097234	7	2	0	2	False	GO:0097234
GO:0098944	7	2	0	2	False	GO:0098944
GO:0099073	7	2	5	7	False	GO:0099073
GO:0099143	7	2	0	2	False	GO:0099143
GO:0150017	7	2	0	2	False	GO:0150017
GO:0000327	7	1	0	1	False	GO:0000327
GO:0031972	7	1	6	7	False	GO:0031972
GO:0033095	7	1	42	43	False	GO:0033095
GO:0033652	7	1	0	1	False	GO:0033652
GO:0044184	7	1	147	148	False	GO:0044184
GO:0046861	7	1	4	5	False	GO:0046861
GO:0099189	7	1	1	2	False	GO:0099189
GO:1903144	7	1	0	1	False	GO:1903144
GO:1905759	7	1	0	1	False	GO:1905759
GO:0000804	7	0	0	0	False	GO:0000804
GO:0000807	7	0	0	0	False	GO:0000807
GO:0043081	7	0	0	0	False	GO:0001673
GO:0043080	7	0	0	0	False	GO:0001674
GO:0030481	7	0	0	0	False	GO:0005940
GO:0009545	7	0	0	0	False	GO:0009545
GO:0014803	7	0	0	0	False	GO:0014803
GO:0019819	7	0	0	0	False	GO:0019819
GO:0019820	7	0	0	0	False	GO:0019820
GO:0019821	7	0	0	0	False	GO:0019821
GO:0019822	7	0	0	0	False	GO:0019822
GO:0019823	7	0	0	0	False	GO:0019823
GO:0019824	7	0	0	0	False	GO:0019824
GO:0020025	7	0	0	0	False	GO:0020025
GO:0022628	7	0	0	0	False	GO:0022628
GO:0022629	7	0	0	0	False	GO:0022629
GO:0005909	7	0	0	0	False	GO:0030135
GO:0030671	7	0	0	0	False	GO:0030671
GO:0031908	7	0	0	0	False	GO:0031908
GO:0031973	7	0	0	0	False	GO:0031973
GO:0031986	7	0	0	0	False	GO:0031986
GO:0032159	7	0	0	0	False	GO:0032159
GO:0033107	7	0	0	0	False	GO:0033107
GO:0033117	7	0	0	0	False	GO:0033117
GO:0033289	7	0	0	0	False	GO:0033289
GO:0033675	7	0	0	0	False	GO:0033675
GO:0034466	7	0	13	13	False	GO:0034466
GO:0034468	7	0	0	0	False	GO:0034468
GO:0034495	7	0	1	1	False	GO:0034495
GO:0036014	7	0	0	0	False	GO:0036014
GO:0033649	7	0	0	0	False	GO:0042025
GO:0042580	7	0	0	0	False	GO:0042580
GO:0042648	7	0	0	0	False	GO:0042648
GO:0043079	7	0	0	0	False	GO:0043079
GO:0043082	7	0	0	0	False	GO:0043082
GO:0043663	7	0	0	0	False	GO:0043663
GO:0043702	7	0	0	0	False	GO:0043702
GO:0044168	7	0	73	73	False	GO:0044168
GO:0044170	7	0	0	0	False	GO:0044170
GO:0044288	7	0	0	0	False	GO:0044288
GO:0044840	7	0	0	0	False	GO:0044840
GO:0062113	7	0	0	0	False	GO:0062113
GO:0062245	7	0	0	0	False	GO:0062245
GO:0062246	7	0	0	0	False	GO:0062246
GO:0062247	7	0	0	0	False	GO:0062247
GO:0070113	7	0	0	0	False	GO:0070113
GO:0070114	7	0	0	0	False	GO:0070114
GO:0097426	7	0	0	0	False	GO:0097426
GO:0097547	7	0	0	0	False	GO:0097547
GO:0097554	7	0	0	0	False	GO:0097554
GO:0097555	7	0	0	0	False	GO:0097555
GO:0097556	7	0	0	0	False	GO:0097556
GO:0097557	7	0	0	0	False	GO:0097557
GO:0097558	7	0	0	0	False	GO:0097558
GO:0097559	7	0	0	0	False	GO:0097559
GO:0097560	7	0	0	0	False	GO:0097560
GO:0097561	7	0	0	0	False	GO:0097561
GO:0097608	7	0	0	0	False	GO:0097608
GO:0097609	7	0	0	0	False	GO:0097609
GO:0097721	7	0	0	0	False	GO:0097721
GO:0098579	7	0	0	0	False	GO:0098579
GO:0098584	7	0	0	0	False	GO:0098584
GO:0098836	7	0	0	0	False	GO:0098836
GO:0098896	7	0	0	0	False	GO:0098896
GO:0099012	7	0	2	2	False	GO:0099012
GO:0099027	7	0	0	0	False	GO:0099027
GO:0099028	7	0	0	0	False	GO:0099028
GO:0099057	7	0	0	0	False	GO:0099057
GO:0099058	7	0	0	0	False	GO:0099058
GO:0099062	7	0	0	0	False	GO:0099062
GO:0099063	7	0	0	0	False	GO:0099063
GO:0099166	7	0	0	0	False	GO:0099166
GO:0099168	7	0	0	0	False	GO:0099168
GO:0106123	7	0	0	0	False	GO:0106123
GO:0120002	7	0	0	0	False	GO:0120002
GO:0120148	7	0	0	0	False	GO:0120148
GO:0120157	7	0	0	0	False	GO:0120157
GO:0120281	7	0	0	0	False	GO:0120281
GO:0150015	7	0	0	0	False	GO:0150015
GO:0150016	7	0	0	0	False	GO:0150016
GO:0150050	7	0	0	0	False	GO:0150050
GO:1903145	7	0	0	0	False	GO:1903145
GO:1904930	7	0	0	0	False	GO:1904930
GO:1990006	7	0	0	0	False	GO:1990006
GO:0034273	7	0	0	0	False	GO:1990316
GO:0070969	7	0	0	0	False	GO:1990316
GO:1990317	7	0	0	0	False	GO:1990317
GO:1990722	7	0	0	0	False	GO:1990722
GO:0030141	8	1014	189	1203	False	GO:0030141
GO:0005769	8	876	323	1199	False	GO:0005769
GO:0005770	8	769	134	903	False	GO:0005770
GO:0070382	8	667	106	773	False	GO:0070382
GO:0045335	8	532	46	578	False	GO:0045335
GO:0055037	8	446	141	587	False	GO:0055037
GO:0030136	8	342	84	426	False	GO:0030136
GO:0030134	8	205	12	217	False	GO:0030134
GO:0099061	8	145	44	189	False	GO:0099061
GO:1990357	8	140	6	146	False	GO:1990357
GO:0005767	8	110	2	112	False	GO:0005767
GO:0042470	8	94	403	497	False	GO:0042470
GO:0030140	8	79	5	84	False	GO:0030140
GO:1990498	8	57	1	58	False	GO:1990498
GO:0030137	8	54	12	66	False	GO:0030137
GO:0045334	8	51	4	55	False	GO:0045334
GO:0055028	8	49	0	49	False	GO:0055028
GO:0005879	8	41	1	42	False	GO:0005879
GO:0000235	8	40	7	47	False	GO:0000235
GO:0098845	8	40	6	46	False	GO:0098845
GO:0005827	8	34	0	34	False	GO:0005827
GO:0044352	8	33	2	35	False	GO:0044352
GO:0005828	8	31	26	57	False	GO:0005828
GO:0005766	8	30	3	33	False	GO:0005766
GO:0036019	8	24	0	24	False	GO:0036019
GO:0042585	8	21	4	25	False	GO:0042585
GO:0044194	8	20	0	20	False	GO:0044194
GO:0042629	8	15	4	19	False	GO:0042629
GO:0097124	8	15	2	17	False	GO:0097124
GO:0097443	8	14	3	17	False	GO:0097443
GO:0097134	8	13	1	14	False	GO:0097134
GO:0099031	8	12	3	15	False	GO:0099031
GO:0000308	8	10	0	10	False	GO:0000308
GO:0030142	8	10	1	11	False	GO:0030142
GO:0101004	8	9	0	9	False	GO:0101004
GO:0097125	8	8	2	10	False	GO:0097125
GO:0099013	8	7	1	8	False	GO:0099013
GO:0043253	8	6	0	6	False	GO:0043253
GO:0097135	8	6	1	7	False	GO:0097135
GO:0098830	8	6	0	6	False	GO:0098830
GO:0002944	8	5	1	6	False	GO:0002944
GO:0097123	8	5	2	7	False	GO:0097123
GO:0097129	8	5	9	14	False	GO:0097129
GO:0002945	8	4	1	5	False	GO:0002945
GO:0032175	8	4	0	4	False	GO:0032175
GO:0033255	8	3	0	3	False	GO:0033255
GO:0032168	8	2	0	2	False	GO:0032168
GO:1990008	8	2	1	3	False	GO:1990008
GO:1990257	8	2	0	2	False	GO:1990257
GO:1990860	8	2	3	5	False	GO:1990860
GO:0032165	8	1	0	1	False	GO:0032165
GO:0043659	8	1	25	26	False	GO:0043659
GO:0097132	8	1	0	1	False	GO:0097132
GO:0030138	8	0	0	0	False	GO:0030134
GO:0140045	8	0	0	0	False	GO:0030134
GO:0005807	8	0	0	0	False	GO:0030143
GO:0030143	8	0	0	0	False	GO:0030143
GO:0031387	8	0	0	0	False	GO:0031387
GO:0032164	8	0	0	0	False	GO:0032164
GO:0032166	8	0	0	0	False	GO:0032166
GO:0032170	8	0	0	0	False	GO:0032170
GO:0032171	8	0	0	0	False	GO:0032171
GO:0032172	8	0	0	0	False	GO:0032172
GO:0033653	8	0	0	0	False	GO:0033653
GO:0043246	8	0	0	0	False	GO:0043246
GO:0043698	8	0	0	0	False	GO:0043698
GO:0043699	8	0	0	0	False	GO:0043699
GO:0043700	8	0	0	0	False	GO:0043700
GO:0043701	8	0	0	0	False	GO:0043701
GO:0060199	8	0	0	0	False	GO:0060199
GO:0060200	8	0	0	0	False	GO:0060200
GO:0062140	8	0	0	0	False	GO:0062140
GO:0070081	8	0	0	0	False	GO:0070081
GO:0072494	8	0	147	147	False	GO:0072494
GO:0097121	8	0	0	0	False	GO:0097121
GO:0097122	8	0	0	0	False	GO:0097122
GO:0097126	8	0	0	0	False	GO:0097126
GO:0097127	8	0	0	0	False	GO:0097127
GO:0097128	8	0	0	0	False	GO:0097128
GO:0097130	8	0	0	0	False	GO:0097130
GO:0097131	8	0	0	0	False	GO:0097131
GO:0097133	8	0	0	0	False	GO:0097133
GO:0098938	8	0	0	0	False	GO:0098938
GO:0098980	8	0	0	0	False	GO:0098980
GO:0099167	8	0	0	0	False	GO:0099167
GO:0099169	8	0	0	0	False	GO:0099169
GO:0008021	9	536	102	638	False	GO:0008021
GO:0001669	9	263	109	372	False	GO:0001669
GO:0005771	9	232	36	268	False	GO:0005771
GO:0031045	9	94	11	105	False	GO:0031045
GO:0032009	9	69	1	70	False	GO:0032009
GO:0042599	9	69	2	71	False	GO:0042599
GO:0032010	9	64	0	64	False	GO:0032010
GO:0060473	9	52	1	53	False	GO:0060473
GO:0032593	9	51	1	52	False	GO:0032593
GO:0031091	9	49	1	50	False	GO:0031091
GO:0042581	9	42	0	42	False	GO:0042581
GO:0044354	9	33	2	35	False	GO:0044354
GO:0042582	9	30	3	33	False	GO:0042582
GO:0098837	9	23	2	25	False	GO:0098837
GO:0042588	9	22	4	26	False	GO:0042588
GO:0033093	9	18	2	20	False	GO:0033093
GO:0042583	9	18	20	38	False	GO:0042583
GO:0010005	9	17	0	17	False	GO:0010005
GO:0061673	9	17	1	18	False	GO:0061673
GO:0070820	9	12	1	13	False	GO:0070820
GO:0070319	9	11	0	11	False	GO:0070319
GO:0098842	9	9	0	9	False	GO:0098842
GO:0070381	9	8	2	10	False	GO:0070381
GO:1990537	9	6	0	6	False	GO:1990537
GO:0098594	9	4	0	4	False	GO:0098594
GO:0042827	9	2	0	2	False	GO:0042827
GO:0097649	9	2	0	2	False	GO:0097649
GO:0043660	9	1	25	26	False	GO:0043660
GO:1990574	9	1	0	1	False	GO:1990574
GO:1990941	9	1	0	1	False	GO:1990941
GO:0036000	9	0	0	0	False	GO:0036000
GO:0044353	9	0	0	0	False	GO:0044353
GO:0045336	9	0	0	0	False	GO:0045336
GO:0060198	9	0	0	0	False	GO:0060198
GO:0090653	9	0	0	0	False	GO:0090653
GO:0090654	9	0	0	0	False	GO:0090654
GO:0097650	9	0	0	0	False	GO:0097650
GO:0098832	9	0	0	0	False	GO:0098832
GO:0098986	9	0	0	0	False	GO:0098986
GO:0101002	9	0	0	0	False	GO:0101002
GO:1990457	9	0	0	0	False	GO:1990457
GO:1990719	9	0	0	0	False	GO:1990719
GO:1990720	9	0	0	0	False	GO:1990720
GO:0097208	10	44	1	45	False	GO:0097208
GO:0020020	10	42	0	42	False	GO:0020020
GO:0098992	10	33	4	37	False	GO:0098992
GO:0097209	10	7	0	7	False	GO:0097209
GO:0070111	10	1	25	26	False	GO:0070111
GO:0005772	10	0	0	0	False	GO:0020020
GO:0061200	10	0	0	0	False	GO:0061200
GO:1990474	10	0	0	0	False	GO:1990474
GO:1990475	10	0	0	0	False	GO:1990475
GO:1990476	10	0	0	0	False	GO:1990476
GO:1990503	10	0	0	0	False	GO:1990503
